protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000341,scPDB:1zlt_1:accepted,1zlt_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1zlt_1/1zlt_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/1zlt_1/1zlt_1_pocket_clean_single_chain.pdb,31
protein_group_000341,scPDB:2br1_1:accepted,2br1_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2br1_1/2br1_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2br1_1/2br1_1_pocket_clean_single_chain.pdb,29
protein_group_000341,scPDB:2brb_1:accepted,2brb_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2brb_1/2brb_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2brb_1/2brb_1_pocket_clean_single_chain.pdb,27
protein_group_000341,scPDB:2brn_1:accepted,2brn_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2brn_1/2brn_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2brn_1/2brn_1_pocket_clean_single_chain.pdb,29
protein_group_000341,scPDB:2bro_1:accepted,2bro_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bro_1/2bro_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2bro_1/2bro_1_pocket_clean_single_chain.pdb,30
protein_group_000341,scPDB:2c3k_1:accepted,2c3k_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2c3k_1/2c3k_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2c3k_1/2c3k_1_pocket_clean_single_chain.pdb,32
protein_group_000341,scPDB:2cgv_1:accepted,2cgv_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2cgv_1/2cgv_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2cgv_1/2cgv_1_pocket_clean_single_chain.pdb,25
protein_group_000341,scPDB:2cgu_1:accepted,2cgu_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2cgu_1/2cgu_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2cgu_1/2cgu_1_pocket_clean_single_chain.pdb,25
protein_group_000341,scPDB:2cgx_1:accepted,2cgx_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2cgx_1/2cgx_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2cgx_1/2cgx_1_pocket_clean_single_chain.pdb,28
protein_group_000341,scPDB:2hxl_1:accepted,2hxl_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hxl_1/2hxl_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hxl_1/2hxl_1_pocket_clean_single_chain.pdb,26
protein_group_000341,scPDB:2hxq_1:accepted,2hxq_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hxq_1/2hxq_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2hxq_1/2hxq_1_pocket_clean_single_chain.pdb,25
protein_group_000341,scPDB:2x8e_1:accepted,2x8e_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2x8e_1/2x8e_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/2x8e_1/2x8e_1_pocket_clean_single_chain.pdb,24
protein_group_000341,scPDB:4hyi_1:accepted,4hyi_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4hyi_1/4hyi_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/4hyi_1/4hyi_1_pocket_clean_single_chain.pdb,31
