protein_group_id,global_sample_id,sample_id,source_dataset,source_status,sample_type,protein_pdb,pocket_pdb,mapped_pocket_residue_count
protein_group_000285,PDBbind2020:5zyg:accepted,5zyg,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyg/5zyg_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyg/5zyg_pocket_clean_single_chain.pdb,104
protein_group_000285,PDBbind2020:5zyj:accepted,5zyj,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyj/5zyj_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyj/5zyj_pocket_clean_single_chain.pdb,102
protein_group_000285,PDBbind2020:5zyh:accepted,5zyh,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyh/5zyh_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyh/5zyh_pocket_clean_single_chain.pdb,108
protein_group_000285,PDBbind2020:5zyi:accepted,5zyi,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyi/5zyi_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyi/5zyi_pocket_clean_single_chain.pdb,104
protein_group_000285,PDBbind2020:5zyl:accepted,5zyl,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyl/5zyl_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyl/5zyl_pocket_clean_single_chain.pdb,105
protein_group_000285,PDBbind2020:5zyk:accepted,5zyk,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyk/5zyk_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zyk/5zyk_pocket_clean_single_chain.pdb,105
protein_group_000285,PDBbind2020:5zym:accepted,5zym,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zym/5zym_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/5zym/5zym_pocket_clean_single_chain.pdb,103
protein_group_000285,PDBbind2020:6iez:accepted,6iez,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6iez/6iez_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6iez/6iez_pocket_clean_single_chain.pdb,102
protein_group_000285,PDBbind2020:6if0:accepted,6if0,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6if0/6if0_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6if0/6if0_pocket_clean_single_chain.pdb,105
protein_group_000285,PDBbind2020:6j0o:accepted,6j0o,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6j0o/6j0o_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6j0o/6j0o_pocket_clean_single_chain.pdb,94
protein_group_000285,PDBbind2020:6j81:accepted,6j81,PDBbind2020,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6j81/6j81_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/PDBbind2020_process/6j81/6j81_pocket_clean_single_chain.pdb,103
protein_group_000285,scPDB:3h3s_2:accepted,3h3s_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h3s_2/3h3s_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h3s_2/3h3s_2_pocket_clean_single_chain.pdb,32
protein_group_000285,scPDB:3h3t_1:accepted,3h3t_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h3t_1/3h3t_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h3t_1/3h3t_1_pocket_clean_single_chain.pdb,34
protein_group_000285,scPDB:3h3r_2:accepted,3h3r_2,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h3r_2/3h3r_2_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h3r_2/3h3r_2_pocket_clean_single_chain.pdb,32
protein_group_000285,scPDB:3h3q_1:accepted,3h3q_1,scPDB,accepted,accepted,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h3q_1/3h3q_1_protein_clean_single_chain.pdb,/public/share/yanjianbin/liuyugeng/PLDB/scPDB_process/3h3q_1/3h3q_1_pocket_clean_single_chain.pdb,33
